latitude, longitude, popi
49.90179, -118.53958, 6.82195
49.90179, -118.40298, 6.54314
49.90179, -118.26637, 6.46161
49.90179, -118.12976, 6.60161
49.90179, -117.99316, 6.98858
49.90179, -117.85655, 7.63818
49.90179, -117.71994, 8.54200
49.90179, -117.58334, 9.61758
49.90179, -117.44673, 10.61181
49.90179, -117.31012, 11.30971
49.90179, -117.17352, 11.92637
49.90179, -117.03691, 12.71093
49.90179, -116.90030, 13.74838
49.90179, -116.76370, 15.05827
49.90179, -116.62709, 16.64495
49.90179, -116.49048, 18.50970
49.90179, -116.35388, 20.65318
