0.00902, 48.02232, 24, 20, 246, 0, 0.10988, 437.06190
0.00843, 40.76723, 24, 22, 246, 0, 0.10988, 371.03172
0.00000, 2.35030, 11, 42, 246, 0, 0.10988, 21.39058
0.00370, 51.06348, 23, 20, 246, 0, 0.10988, 464.74017
0.00000, 1.58331, 9, 16, 246, 0, 0.10988, 14.41005
0.00148, 50.15629, 22, 20, 246, -1, 0.10988, 456.48367
0.17689, 13.66935, 28, 18, 246, 0, 0.10988, 124.40782
0.00008, 22.51604, 19, 18, 246, -1, 0.10988, 204.92351
0.00003, 22.81091, 18, 20, 246, -1, 0.10988, 207.60718
0.00879, 48.88648, 24, 21, 246, 0, 0.10988, 444.92682
0.00073, 0.22982, 27, 8, 246, 0, 0.10988, 2.09166
0.00902, 48.02232, 24, 20, 246, 0, 0.10988, 437.06190
0.00008, 28.81940, 19, 21, 246, 0, 0.10988, 262.29180
0.00000, 1.19560, 15, 58, 246, -1, 0.10988, 10.88143
0.00022, 38.92752, 20, 20, 246, 0, 0.10988, 354.28806
0.80139, 18.16018, 33, 19, 246, 0, 0.10988, 165.27988
0.00000, 4.87679, 5, 18, 246, 0, 0.10988, 44.38472
0.00000, 2.05686, 13, 33, 246, 0, 0.10988, 18.71995
0.00000, 1.15768, 10, 15, 247, 0, 0.11285, 10.25840
0.10319, 23.56611, 27, 22, 247, -1, 0.11285, 208.82298
0.00000, 1.62620, 9, 16, 247, 0, 0.11285, 14.41005
0.00000, 5.59409, 23, 57, 247, -1, 0.11285, 49.57007
0.10319, 23.56611, 27, 22, 247, 0, 0.11285, 208.82298
0.00000, 5.00891, 5, 18, 247, -1, 0.11285, 44.38472
0.01161, 16.13007, 35, 18, 247, 0, 0.11285, 142.93109
0.00000, 4.92128, 21, 35, 247, 0, 0.11285, 43.60823
0.00137, 28.18011, 22, 23, 247, 0, 0.11285, 249.70831
0.00000, 2.36743, 10, 44, 247, 0, 0.11285, 20.97813
0.00023, 38.14060, 20, 21, 247, 0, 0.11285, 337.96976
0.00151, 51.06298, 22, 21, 247, 0, 0.11285, 452.47696
0.01161, 10.47285, 36, 17, 247, 0, 0.11285, 92.80158
0.00000, 1.85939, 20, 58, 247, 0, 0.11285, 16.47633
0.00384, 52.44691, 23, 20, 247, 0, 0.11285, 464.74017
0.00151, 51.06298, 22, 21, 247, 0, 0.11285, 452.47696
0.00731, 3.91285, 36, 15, 247, 0, 0.11285, 34.67234
0.00151, 51.06298, 22, 21, 247, 0, 0.11285, 452.47696
0.00000, 0.49046, 31, 53, 247, 0, 0.11285, 4.34607
0.00384, 52.44691, 23, 20, 247, 0, 0.11285, 464.74017
0.00000, 5.72680, 24, 56, 247, 0, 0.11285, 50.74603
0.00000, 1.69265, 17, 41, 247, 0, 0.11285, 14.99883
0.00384, 52.44691, 23, 20, 247, 0, 0.11285, 464.74017
0.00375, 52.74465, 23, 21, 247, 0, 0.11285, 467.37855
0.00000, 1.89277, 8, 16, 247, 0, 0.11285, 16.77216
0.00384, 52.44691, 23, 20, 247, -1, 0.11285, 464.74017
0.00061, 46.97423, 21, 20, 247, 0, 0.11285, 416.24591
0.00151, 51.06298, 22, 21, 247, 0, 0.11285, 452.47696
0.00055, 19.10610, 21, 17, 247, 0, 0.11285, 169.30212
0.00000, 0.76677, 10, 38, 247, 0, 0.11285, 6.79446
0.00022, 30.23183, 20, 22, 247, 0, 0.11285, 267.88896
0.00000, 0.30713, 8, 49, 247, 0, 0.11285, 2.72154
0.00359, 43.54124, 23, 22, 247, 0, 0.11285, 385.82570
0.00000, 5.61682, 23, 56, 247, 0, 0.11285, 49.77149
0.59873, 15.54302, 30, 20, 247, 0, 0.11285, 137.72911
0.00378, 29.77066, 23, 18, 247, -1, 0.11285, 263.80241
0.00375, 52.74465, 23, 21, 247, 0, 0.11285, 467.37855
0.00023, 39.98215, 20, 20, 247, 0, 0.11285, 354.28806
0.00731, 3.91285, 36, 15, 247, 0, 0.11285, 34.67234
0.00003, 21.83699, 18, 21, 248, 0, 0.11581, 188.55963
0.00399, 53.82131, 23, 20, 248, 0, 0.11581, 464.74017
0.04633, 21.85796, 26, 23, 248, 0, 0.11581, 188.74075
0.00009, 30.37587, 19, 21, 248, 0, 0.11581, 262.29180
0.05056, 35.87731, 26, 20, 248, 0, 0.11581, 309.79601
0.02197, 45.24050, 25, 21, 248, 0, 0.11581, 390.64598
0.02248, 44.03708, 25, 20, 248, 0, 0.11581, 380.25465
0.00937, 51.52673, 24, 21, 248, 0, 0.11581, 444.92682
0.00937, 51.52673, 24, 21, 248, 0, 0.11581, 444.92682
0.00961, 50.61590, 24, 20, 248, 0, 0.11581, 437.06190
0.00000, 5.87687, 24, 56, 248, 0, 0.11581, 50.74603
0.00000, 3.17673, 20, 41, 248, 0, 0.11581, 27.43066
0.02117, 38.09046, 25, 22, 248, 0, 0.11581, 328.90627
0.01158, 10.74730, 36, 17, 248, 0, 0.11581, 92.80158
0.00000, 4.86855, 22, 57, 248, 0, 0.11581, 42.03931
0.22177, 4.01967, 31, 15, 248, 0, 0.11581, 34.70932
0.09269, 13.07449, 35, 17, 248, 0, 0.11581, 112.89659
0.00064, 41.28764, 21, 19, 248, 0, 0.11581, 356.51351
0.00025, 36.15432, 20, 19, 248, 0, 0.11581, 312.18801
0.01158, 16.55277, 35, 18, 248, 0, 0.11581, 142.93109
0.00399, 53.82131, 23, 20, 248, 0, 0.11581, 464.74017
0.22177, 4.01967, 31, 15, 248, 0, 0.11581, 34.70932
0.00158, 52.40111, 22, 21, 248, 0, 0.11581, 452.47696
0.00000, 5.87687, 24, 56, 248, -1, 0.11581, 50.74603
0.29988, 13.32170, 29, 18, 248, -1, 0.11581, 115.03120
0.00024, 27.53161, 20, 18, 248, 0, 0.11581, 237.73199
0.00947, 27.92647, 24, 18, 248, 0, 0.11581, 241.14151
0.00000, 2.20339, 16, 13, 248, 0, 0.11581, 19.02598
0.00062, 30.18949, 21, 18, 248, 0, 0.11581, 260.68246
0.21737, 21.58853, 28, 21, 248, 0, 0.11581, 186.41421
0.00000, 1.26017, 15, 58, 248, 0, 0.11581, 10.88143
0.00159, 31.31290, 22, 18, 248, 0, 0.11581, 270.38294
0.00009, 30.37587, 19, 21, 248, 0, 0.11581, 262.29180
0.00151, 42.78677, 22, 22, 248, 0, 0.11581, 369.45836
0.02197, 45.24050, 25, 21, 248, 0, 0.11581, 390.64598
0.00374, 44.68226, 23, 22, 248, 0, 0.11581, 385.82570
0.00024, 39.14009, 20, 21, 248, 0, 0.11581, 337.96976
0.00389, 54.12686, 23, 21, 248, 0, 0.11581, 467.37855
0.00000, 1.50348, 10, 16, 248, 0, 0.11581, 12.98235
